CMDLINE /Users/harshdeep/final3/bin/python3 experiments.py hyperband
MEM 0.089844 1591013752.1544
MEM 10.929688 1591013752.2550
MEM 18.824219 1591013752.3602
MEM 25.910156 1591013752.4655
MEM 35.402344 1591013752.5688
MEM 44.687500 1591013752.6725
MEM 46.671875 1591013752.7730
MEM 46.671875 1591013752.8782
MEM 46.671875 1591013752.9835
MEM 46.671875 1591013753.0883
MEM 46.671875 1591013753.1888
MEM 46.671875 1591013753.2941
MEM 46.671875 1591013753.3943
MEM 46.710938 1591013753.4967
MEM 47.058594 1591013753.5989
MEM 51.550781 1591013753.7042
MEM 53.203125 1591013753.8053
MEM 56.140625 1591013753.9065
MEM 59.246094 1591013754.0071
MEM 61.558594 1591013754.1085
MEM 61.558594 1591013754.2090
MEM 61.558594 1591013754.3106
MEM 72.496094 1591013754.4158
MEM 79.535156 1591013754.5211
MEM 85.390625 1591013754.6218
MEM 91.894531 1591013754.7223
MEM 99.105469 1591013754.8232
MEM 105.937500 1591013754.9237
MEM 110.949219 1591013755.0244
MEM 138.031250 1591013755.1296
MEM 146.292969 1591013755.2302
MEM 149.382812 1591013755.3356
MEM 149.484375 1591013755.4389
MEM 149.726562 1591013755.5396
MEM 151.722656 1591013755.6400
MEM 153.628906 1591013755.7416
MEM 155.152344 1591013755.8424
MEM 158.382812 1591013755.9476
MEM 162.316406 1591013756.0484
MEM 164.308594 1591013756.1489
MEM 166.253906 1591013756.2499
MEM 167.480469 1591013756.3513
MEM 172.250000 1591013756.4557
MEM 174.042969 1591013756.5561
MEM 175.195312 1591013756.6563
MEM 176.355469 1591013756.7572
MEM 177.996094 1591013756.8583
MEM 179.617188 1591013756.9591
MEM 181.269531 1591013757.0635
MEM 182.785156 1591013757.1640
MEM 184.625000 1591013757.2644
MEM 186.496094 1591013757.3649
MEM 188.300781 1591013757.4654
MEM 191.832031 1591013757.5686
MEM 193.925781 1591013757.6739
MEM 195.066406 1591013757.7743
MEM 196.718750 1591013757.8752
MEM 198.363281 1591013757.9775
MEM 200.265625 1591013758.0818
MEM 201.566406 1591013758.1821
MEM 203.699219 1591013758.2834
